"","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","VARNAME_2","NL_NAME_2","HASC_2","CC_2","TYPE_2","ENGTYPE_2","VALIDFR_2","VALIDTO_2","REMARKS_2","Shape_Leng","Shape_Area"
"287",99,"HND","Honduras",1202,"Yoro",15267,"Arenal",NA,NA,"HN.YO.AR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.767654452094,0.0158035436095
"288",99,"HND","Honduras",1202,"Yoro",15268,"El Negrito",NA,NA,"HN.YO.EN",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.42565670803,0.0420081749695
"289",99,"HND","Honduras",1202,"Yoro",15269,"El Progreso",NA,NA,"HN.YO.EP",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.94144671081,0.046212873744
"290",99,"HND","Honduras",1202,"Yoro",15270,"Jocón",NA,NA,"HN.YO.JO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.89425731846,0.0313968409225
"291",99,"HND","Honduras",1202,"Yoro",15271,"Morazán",NA,NA,"HN.YO.MO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.16814556962,0.042691978874
"292",99,"HND","Honduras",1202,"Yoro",15272,"Olanchito",NA,NA,"HN.YO.OL",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",3.0139748778,0.180575194297
"293",99,"HND","Honduras",1202,"Yoro",15273,"Santa Rita",NA,NA,"HN.CP.SR",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.546978413939,0.0099291943625
"294",99,"HND","Honduras",1202,"Yoro",15274,"Sulaco",NA,NA,"HN.YO.SU",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.794029826317,0.019591371887
"295",99,"HND","Honduras",1202,"Yoro",15275,"Victoria",NA,NA,"HN.YO.VI",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",1.5919544593,0.060731987546
"296",99,"HND","Honduras",1202,"Yoro",15276,"Yorito",NA,NA,"HN.YO.YT",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",0.732218131722,0.016882685463
"297",99,"HND","Honduras",1202,"Yoro",15277,"Yoro",NA,NA,"HN.YO.YO",NA,"Municipio","Municipality","Unknown","Unknown","Data on valid dates, altnames, and id codes are not available.",2.55145463569,0.189529939723
